trait_id,GeneID,Symbol,tax_id,Org_name
cytokine_NCBI,953,ENTPD1,9606,Homo sapiens
cytokine_NCBI,8320,EOMES,9606,Homo sapiens
cytokine_NCBI,2033,EP300,9606,Homo sapiens
cytokine_NCBI,255324,EPGN,9606,Homo sapiens
cytokine_NCBI,2042,EPHA3,9606,Homo sapiens
cytokine_NCBI,2043,EPHA4,9606,Homo sapiens
cytokine_NCBI,2056,EPO,9606,Homo sapiens
cytokine_NCBI,2057,EPOR,9606,Homo sapiens
cytokine_NCBI,51752,ERAP1,9606,Homo sapiens
cytokine_NCBI,64167,ERAP2,9606,Homo sapiens
cytokine_NCBI,2064,ERBB2,9606,Homo sapiens
cytokine_NCBI,2069,EREG,9606,Homo sapiens
cytokine_NCBI,114625,ERMAP,9606,Homo sapiens
cytokine_NCBI,2081,ERN1,9606,Homo sapiens
cytokine_NCBI,2099,ESR1,9606,Homo sapiens
cytokine_NCBI,2114,ETS2,9606,Homo sapiens
cytokine_NCBI,7430,EZR,9606,Homo sapiens
cytokine_NCBI,2159,F10,9606,Homo sapiens
cytokine_NCBI,50848,F11R,9606,Homo sapiens
cytokine_NCBI,2162,F13A1,9606,Homo sapiens
cytokine_NCBI,2147,F2,9606,Homo sapiens
cytokine_NCBI,2149,F2R,9606,Homo sapiens
cytokine_NCBI,2150,F2RL1,9606,Homo sapiens
cytokine_NCBI,2152,F3,9606,Homo sapiens
cytokine_NCBI,2166,FAAH,9606,Homo sapiens
cytokine_NCBI,8772,FADD,9606,Homo sapiens
cytokine_NCBI,60343,FAM3A,9606,Homo sapiens
cytokine_NCBI,54097,FAM3B,9606,Homo sapiens
cytokine_NCBI,10447,FAM3C,9606,Homo sapiens
cytokine_NCBI,131177,FAM3D,9606,Homo sapiens
cytokine_NCBI,2191,FAP,9606,Homo sapiens
cytokine_NCBI,355,FAS,9606,Homo sapiens
cytokine_NCBI,356,FASLG,9606,Homo sapiens
cytokine_NCBI,2204,FCAR,9606,Homo sapiens
cytokine_NCBI,2205,FCER1A,9606,Homo sapiens
cytokine_NCBI,2208,FCER2,9606,Homo sapiens
cytokine_NCBI,2212,FCGR2A,9606,Homo sapiens
cytokine_NCBI,2213,FCGR2B,9606,Homo sapiens
cytokine_NCBI,2214,FCGR3A,9606,Homo sapiens
cytokine_NCBI,83417,FCRL4,9606,Homo sapiens
cytokine_NCBI,2241,FER,9606,Homo sapiens
cytokine_NCBI,2242,FES,9606,Homo sapiens
cytokine_NCBI,2867,FFAR2,9606,Homo sapiens
cytokine_NCBI,2865,FFAR3,9606,Homo sapiens
cytokine_NCBI,338557,FFAR4,9606,Homo sapiens
cytokine_NCBI,2255,FGF10,9606,Homo sapiens
cytokine_NCBI,2247,FGF2,9606,Homo sapiens
cytokine_NCBI,2260,FGFR1,9606,Homo sapiens
cytokine_NCBI,10875,FGL2,9606,Homo sapiens
cytokine_NCBI,2268,FGR,9606,Homo sapiens
cytokine_NCBI,81608,FIP1L1,9606,Homo sapiens
cytokine_NCBI,8468,FKBP6,9606,Homo sapiens
cytokine_NCBI,2312,FLG,9606,Homo sapiens
cytokine_NCBI,2313,FLI1,9606,Homo sapiens
cytokine_NCBI,10211,FLOT1,9606,Homo sapiens
cytokine_NCBI,2321,FLT1,9606,Homo sapiens
cytokine_NCBI,2322,FLT3,9606,Homo sapiens
cytokine_NCBI,2323,FLT3LG,9606,Homo sapiens
cytokine_NCBI,2335,FN1,9606,Homo sapiens
cytokine_NCBI,2353,FOS,9606,Homo sapiens
cytokine_NCBI,8061,FOSL1,9606,Homo sapiens
cytokine_NCBI,2294,FOXF1,9606,Homo sapiens
cytokine_NCBI,8928,FOXH1,9606,Homo sapiens
cytokine_NCBI,2308,FOXO1,9606,Homo sapiens
cytokine_NCBI,2309,FOXO3,9606,Homo sapiens
cytokine_NCBI,4303,FOXO4,9606,Homo sapiens
cytokine_NCBI,50943,FOXP3,9606,Homo sapiens
cytokine_NCBI,116113,FOXP4,9606,Homo sapiens
cytokine_NCBI,2357,FPR1,9606,Homo sapiens
cytokine_NCBI,2358,FPR2,9606,Homo sapiens
cytokine_NCBI,79981,FRMD1,9606,Homo sapiens
cytokine_NCBI,6624,FSCN1,9606,Homo sapiens
cytokine_NCBI,11167,FSTL1,9606,Homo sapiens
cytokine_NCBI,2495,FTH1,9606,Homo sapiens
cytokine_NCBI,2512,FTL,9606,Homo sapiens
cytokine_NCBI,2517,FUCA1,9606,Homo sapiens
cytokine_NCBI,2519,FUCA2,9606,Homo sapiens
cytokine_NCBI,2534,FYN,9606,Homo sapiens
cytokine_NCBI,8322,FZD4,9606,Homo sapiens
cytokine_NCBI,7855,FZD5,9606,Homo sapiens
cytokine_NCBI,9846,GAB2,9606,Homo sapiens
cytokine_NCBI,139716,GAB3,9606,Homo sapiens
cytokine_NCBI,10912,GADD45G,9606,Homo sapiens
cytokine_NCBI,2581,GALC,9606,Homo sapiens
cytokine_NCBI,2597,GAPDH,9606,Homo sapiens
cytokine_NCBI,60674,GAS5,9606,Homo sapiens
cytokine_NCBI,2621,GAS6,9606,Homo sapiens
cytokine_NCBI,2623,GATA1,9606,Homo sapiens
cytokine_NCBI,2624,GATA2,9606,Homo sapiens
cytokine_NCBI,2625,GATA3,9606,Homo sapiens
cytokine_NCBI,2633,GBP1,9606,Homo sapiens
cytokine_NCBI,115362,GBP5,9606,Homo sapiens
cytokine_NCBI,2638,GC,9606,Homo sapiens
cytokine_NCBI,2641,GCG,9606,Homo sapiens
cytokine_NCBI,2657,GDF1,9606,Homo sapiens
cytokine_NCBI,2662,GDF10,9606,Homo sapiens
cytokine_NCBI,10220,GDF11,9606,Homo sapiens
cytokine_NCBI,9518,GDF15,9606,Homo sapiens
cytokine_NCBI,2658,GDF2,9606,Homo sapiens
cytokine_NCBI,9573,GDF3,9606,Homo sapiens
cytokine_NCBI,8200,GDF5,9606,Homo sapiens
cytokine_NCBI,392255,GDF6,9606,Homo sapiens
cytokine_NCBI,151449,GDF7,9606,Homo sapiens
cytokine_NCBI,2661,GDF9,9606,Homo sapiens
cytokine_NCBI,2671,GFER,9606,Homo sapiens
cytokine_NCBI,2676,GFRA3,9606,Homo sapiens
cytokine_NCBI,2688,GH1,9606,Homo sapiens
cytokine_NCBI,2690,GHR,9606,Homo sapiens
cytokine_NCBI,51738,GHRL,9606,Homo sapiens
cytokine_NCBI,2697,GJA1,9606,Homo sapiens
cytokine_NCBI,2705,GJB1,9606,Homo sapiens
cytokine_NCBI,56287,GKN1,9606,Homo sapiens
cytokine_NCBI,2736,GLI2,9606,Homo sapiens
cytokine_NCBI,11146,GLMN,9606,Homo sapiens
cytokine_NCBI,2740,GLP1R,9606,Homo sapiens
cytokine_NCBI,84656,GLYR1,9606,Homo sapiens
cytokine_NCBI,2775,GNAO1,9606,Homo sapiens
cytokine_NCBI,2776,GNAQ,9606,Homo sapiens
cytokine_NCBI,2778,GNAS,9606,Homo sapiens
cytokine_NCBI,51280,GOLM1,9606,Homo sapiens
cytokine_NCBI,57678,GPAM,9606,Homo sapiens
cytokine_NCBI,2852,GPER1,9606,Homo sapiens
cytokine_NCBI,2821,GPI,9606,Homo sapiens
cytokine_NCBI,10457,GPNMB,9606,Homo sapiens
cytokine_NCBI,8477,GPR65,9606,Homo sapiens
cytokine_NCBI,100302652,GPR75-ASB3,9606,Homo sapiens
cytokine_NCBI,53831,GPR84,9606,Homo sapiens
cytokine_NCBI,51704,GPRC5B,9606,Homo sapiens
cytokine_NCBI,26086,GPSM1,9606,Homo sapiens
cytokine_NCBI,63940,GPSM3,9606,Homo sapiens
cytokine_NCBI,2885,GRB2,9606,Homo sapiens
cytokine_NCBI,26585,GREM1,9606,Homo sapiens
cytokine_NCBI,64388,GREM2,9606,Homo sapiens
cytokine_NCBI,2902,GRIN1,9606,Homo sapiens
cytokine_NCBI,2904,GRIN2B,9606,Homo sapiens
cytokine_NCBI,156,GRK2,9606,Homo sapiens
cytokine_NCBI,2915,GRM5,9606,Homo sapiens
cytokine_NCBI,2896,GRN,9606,Homo sapiens
cytokine_NCBI,79792,GSDMD,9606,Homo sapiens
cytokine_NCBI,1687,GSDME,9606,Homo sapiens
cytokine_NCBI,2932,GSK3B,9606,Homo sapiens
cytokine_NCBI,2984,GUCY2C,9606,Homo sapiens
cytokine_NCBI,3001,GZMA,9606,Homo sapiens
cytokine_NCBI,3002,GZMB,9606,Homo sapiens
cytokine_NCBI,283120,H19,9606,Homo sapiens
cytokine_NCBI,8350,H3C1,9606,Homo sapiens
cytokine_NCBI,57817,HAMP,9606,Homo sapiens
cytokine_NCBI,84868,HAVCR2,9606,Homo sapiens
cytokine_NCBI,10456,HAX1,9606,Homo sapiens
cytokine_NCBI,1839,HBEGF,9606,Homo sapiens
cytokine_NCBI,338442,HCAR2,9606,Homo sapiens
cytokine_NCBI,3055,HCK,9606,Homo sapiens
cytokine_NCBI,3059,HCLS1,9606,Homo sapiens
cytokine_NCBI,3065,HDAC1,9606,Homo sapiens
cytokine_NCBI,79885,HDAC11,9606,Homo sapiens
cytokine_NCBI,3066,HDAC2,9606,Homo sapiens
cytokine_NCBI,10013,HDAC6,9606,Homo sapiens
cytokine_NCBI,9734,HDAC9,9606,Homo sapiens
cytokine_NCBI,3077,HFE,9606,Homo sapiens
cytokine_NCBI,3082,HGF,9606,Homo sapiens
cytokine_NCBI,11148,HHLA2,9606,Homo sapiens
cytokine_NCBI,3091,HIF1A,9606,Homo sapiens
cytokine_NCBI,29923,HILPDA,9606,Homo sapiens
cytokine_NCBI,3098,HK1,9606,Homo sapiens
cytokine_NCBI,3105,HLA-A,9606,Homo sapiens
cytokine_NCBI,3115,HLA-DPB1,9606,Homo sapiens
cytokine_NCBI,3119,HLA-DQB1,9606,Homo sapiens
cytokine_NCBI,3122,HLA-DRA,9606,Homo sapiens
cytokine_NCBI,3123,HLA-DRB1,9606,Homo sapiens
cytokine_NCBI,3126,HLA-DRB4,9606,Homo sapiens
cytokine_NCBI,3133,HLA-E,9606,Homo sapiens
cytokine_NCBI,3134,HLA-F,9606,Homo sapiens
cytokine_NCBI,3135,HLA-G,9606,Homo sapiens
cytokine_NCBI,3146,HMGB1,9606,Homo sapiens
cytokine_NCBI,3162,HMOX1,9606,Homo sapiens
cytokine_NCBI,6928,HNF1B,9606,Homo sapiens
cytokine_NCBI,3206,HOXA10,9606,Homo sapiens
cytokine_NCBI,3209,HOXA13,9606,Homo sapiens
cytokine_NCBI,3205,HOXA9,9606,Homo sapiens
cytokine_NCBI,10855,HPSE,9606,Homo sapiens
cytokine_NCBI,3265,HRAS,9606,Homo sapiens
cytokine_NCBI,57046,HRES2,9606,Homo sapiens
cytokine_NCBI,3269,HRH1,9606,Homo sapiens
cytokine_NCBI,59340,HRH4,9606,Homo sapiens
cytokine_NCBI,3290,HSD11B1,9606,Homo sapiens
cytokine_NCBI,3320,HSP90AA1,9606,Homo sapiens
cytokine_NCBI,7184,HSP90B1,9606,Homo sapiens
cytokine_NCBI,3304,HSPA1B,9606,Homo sapiens
cytokine_NCBI,3305,HSPA1L,9606,Homo sapiens
cytokine_NCBI,3308,HSPA4,9606,Homo sapiens
cytokine_NCBI,3309,HSPA5,9606,Homo sapiens
cytokine_NCBI,3312,HSPA8,9606,Homo sapiens
cytokine_NCBI,3315,HSPB1,9606,Homo sapiens
cytokine_NCBI,3329,HSPD1,9606,Homo sapiens
cytokine_NCBI,3356,HTR2A,9606,Homo sapiens
cytokine_NCBI,3357,HTR2B,9606,Homo sapiens
cytokine_NCBI,3383,ICAM1,9606,Homo sapiens
cytokine_NCBI,29851,ICOS,9606,Homo sapiens
cytokine_NCBI,23308,ICOSLG,9606,Homo sapiens
cytokine_NCBI,3399,ID3,9606,Homo sapiens
cytokine_NCBI,3620,IDO1,9606,Homo sapiens
cytokine_NCBI,3428,IFI16,9606,Homo sapiens
cytokine_NCBI,3430,IFI35,9606,Homo sapiens
cytokine_NCBI,64135,IFIH1,9606,Homo sapiens
cytokine_NCBI,3439,IFNA1,9606,Homo sapiens
cytokine_NCBI,3446,IFNA10,9606,Homo sapiens
cytokine_NCBI,3447,IFNA13,9606,Homo sapiens
cytokine_NCBI,3448,IFNA14,9606,Homo sapiens
cytokine_NCBI,3449,IFNA16,9606,Homo sapiens
cytokine_NCBI,3451,IFNA17,9606,Homo sapiens
cytokine_NCBI,3440,IFNA2,9606,Homo sapiens
cytokine_NCBI,3452,IFNA21,9606,Homo sapiens
cytokine_NCBI,3441,IFNA4,9606,Homo sapiens
cytokine_NCBI,3442,IFNA5,9606,Homo sapiens
cytokine_NCBI,3443,IFNA6,9606,Homo sapiens
cytokine_NCBI,3444,IFNA7,9606,Homo sapiens
cytokine_NCBI,3445,IFNA8,9606,Homo sapiens
cytokine_NCBI,3454,IFNAR1,9606,Homo sapiens
cytokine_NCBI,3455,IFNAR2,9606,Homo sapiens
cytokine_NCBI,3456,IFNB1,9606,Homo sapiens
cytokine_NCBI,338376,IFNE,9606,Homo sapiens
cytokine_NCBI,3458,IFNG,9606,Homo sapiens
cytokine_NCBI,100885789,IFNG-AS1,9606,Homo sapiens
cytokine_NCBI,3459,IFNGR1,9606,Homo sapiens
cytokine_NCBI,3460,IFNGR2,9606,Homo sapiens
cytokine_NCBI,56832,IFNK,9606,Homo sapiens
cytokine_NCBI,282618,IFNL1,9606,Homo sapiens
cytokine_NCBI,282616,IFNL2,9606,Homo sapiens
cytokine_NCBI,282617,IFNL3,9606,Homo sapiens
cytokine_NCBI,101180976,IFNL4,9606,Homo sapiens
cytokine_NCBI,163702,IFNLR1,9606,Homo sapiens
cytokine_NCBI,3467,IFNW1,9606,Homo sapiens
cytokine_NCBI,3479,IGF1,9606,Homo sapiens
cytokine_NCBI,3480,IGF1R,9606,Homo sapiens
cytokine_NCBI,10642,IGF2BP1,9606,Homo sapiens
cytokine_NCBI,10644,IGF2BP2,9606,Homo sapiens
cytokine_NCBI,10643,IGF2BP3,9606,Homo sapiens
cytokine_NCBI,3482,IGF2R,9606,Homo sapiens
cytokine_NCBI,3486,IGFBP3,9606,Homo sapiens
cytokine_NCBI,3487,IGFBP4,9606,Homo sapiens
cytokine_NCBI,3497,IGHE,9606,Homo sapiens
cytokine_NCBI,3500,IGHG1,9606,Homo sapiens
cytokine_NCBI,3503,IGHG4,9606,Homo sapiens
cytokine_NCBI,3550,IK,9606,Homo sapiens
cytokine_NCBI,3551,IKBKB,9606,Homo sapiens
cytokine_NCBI,9641,IKBKE,9606,Homo sapiens
cytokine_NCBI,8517,IKBKG,9606,Homo sapiens
cytokine_NCBI,10320,IKZF1,9606,Homo sapiens
cytokine_NCBI,3586,IL10,9606,Homo sapiens
cytokine_NCBI,3587,IL10RA,9606,Homo sapiens
cytokine_NCBI,3588,IL10RB,9606,Homo sapiens
cytokine_NCBI,3589,IL11,9606,Homo sapiens
cytokine_NCBI,3590,IL11RA,9606,Homo sapiens
cytokine_NCBI,3592,IL12A,9606,Homo sapiens
cytokine_NCBI,3593,IL12B,9606,Homo sapiens
cytokine_NCBI,3594,IL12RB1,9606,Homo sapiens
cytokine_NCBI,3595,IL12RB2,9606,Homo sapiens
cytokine_NCBI,3596,IL13,9606,Homo sapiens
cytokine_NCBI,3597,IL13RA1,9606,Homo sapiens
cytokine_NCBI,3598,IL13RA2,9606,Homo sapiens
cytokine_NCBI,3600,IL15,9606,Homo sapiens
cytokine_NCBI,3601,IL15RA,9606,Homo sapiens
cytokine_NCBI,3603,IL16,9606,Homo sapiens
cytokine_NCBI,3605,IL17A,9606,Homo sapiens
cytokine_NCBI,27190,IL17B,9606,Homo sapiens
cytokine_NCBI,27189,IL17C,9606,Homo sapiens
cytokine_NCBI,53342,IL17D,9606,Homo sapiens
cytokine_NCBI,112744,IL17F,9606,Homo sapiens
cytokine_NCBI,23765,IL17RA,9606,Homo sapiens
cytokine_NCBI,55540,IL17RB,9606,Homo sapiens
cytokine_NCBI,84818,IL17RC,9606,Homo sapiens
cytokine_NCBI,54756,IL17RD,9606,Homo sapiens
cytokine_NCBI,400935,IL17REL,9606,Homo sapiens
cytokine_NCBI,3606,IL18,9606,Homo sapiens
cytokine_NCBI,10068,IL18BP,9606,Homo sapiens
cytokine_NCBI,8809,IL18R1,9606,Homo sapiens
cytokine_NCBI,8807,IL18RAP,9606,Homo sapiens
cytokine_NCBI,29949,IL19,9606,Homo sapiens
cytokine_NCBI,3552,IL1A,9606,Homo sapiens
cytokine_NCBI,3553,IL1B,9606,Homo sapiens
cytokine_NCBI,84639,IL1F10,9606,Homo sapiens
cytokine_NCBI,3554,IL1R1,9606,Homo sapiens
cytokine_NCBI,7850,IL1R2,9606,Homo sapiens
cytokine_NCBI,3556,IL1RAP,9606,Homo sapiens
cytokine_NCBI,11141,IL1RAPL1,9606,Homo sapiens
cytokine_NCBI,26280,IL1RAPL2,9606,Homo sapiens
cytokine_NCBI,9173,IL1RL1,9606,Homo sapiens
cytokine_NCBI,8808,IL1RL2,9606,Homo sapiens
cytokine_NCBI,3557,IL1RN,9606,Homo sapiens
cytokine_NCBI,3558,IL2,9606,Homo sapiens
cytokine_NCBI,50604,IL20,9606,Homo sapiens
cytokine_NCBI,53832,IL20RA,9606,Homo sapiens
cytokine_NCBI,53833,IL20RB,9606,Homo sapiens
cytokine_NCBI,59067,IL21,9606,Homo sapiens
cytokine_NCBI,50615,IL21R,9606,Homo sapiens
cytokine_NCBI,50616,IL22,9606,Homo sapiens
cytokine_NCBI,58985,IL22RA1,9606,Homo sapiens
cytokine_NCBI,116379,IL22RA2,9606,Homo sapiens
cytokine_NCBI,51561,IL23A,9606,Homo sapiens
cytokine_NCBI,149233,IL23R,9606,Homo sapiens
cytokine_NCBI,11009,IL24,9606,Homo sapiens
cytokine_NCBI,64806,IL25,9606,Homo sapiens
cytokine_NCBI,55801,IL26,9606,Homo sapiens
cytokine_NCBI,246778,IL27,9606,Homo sapiens
cytokine_NCBI,9466,IL27RA,9606,Homo sapiens
cytokine_NCBI,3559,IL2RA,9606,Homo sapiens
cytokine_NCBI,3560,IL2RB,9606,Homo sapiens
cytokine_NCBI,3561,IL2RG,9606,Homo sapiens
cytokine_NCBI,3562,IL3,9606,Homo sapiens
cytokine_NCBI,386653,IL31,9606,Homo sapiens
cytokine_NCBI,133396,IL31RA,9606,Homo sapiens
cytokine_NCBI,9235,IL32,9606,Homo sapiens
cytokine_NCBI,90865,IL33,9606,Homo sapiens
cytokine_NCBI,146433,IL34,9606,Homo sapiens
cytokine_NCBI,27179,IL36A,9606,Homo sapiens
cytokine_NCBI,27177,IL36B,9606,Homo sapiens
cytokine_NCBI,56300,IL36G,9606,Homo sapiens
cytokine_NCBI,26525,IL36RN,9606,Homo sapiens
cytokine_NCBI,27178,IL37,9606,Homo sapiens
cytokine_NCBI,3563,IL3RA,9606,Homo sapiens
cytokine_NCBI,3563,IL3RA,9606,Homo sapiens
cytokine_NCBI,3565,IL4,9606,Homo sapiens
cytokine_NCBI,259307,IL4I1,9606,Homo sapiens
cytokine_NCBI,3566,IL4R,9606,Homo sapiens
cytokine_NCBI,3567,IL5,9606,Homo sapiens
cytokine_NCBI,3568,IL5RA,9606,Homo sapiens
cytokine_NCBI,3569,IL6,9606,Homo sapiens
cytokine_NCBI,3570,IL6R,9606,Homo sapiens
cytokine_NCBI,3572,IL6ST,9606,Homo sapiens
cytokine_NCBI,3574,IL7,9606,Homo sapiens
cytokine_NCBI,3575,IL7R,9606,Homo sapiens
cytokine_NCBI,3578,IL9,9606,Homo sapiens
cytokine_NCBI,3581,IL9R,9606,Homo sapiens
cytokine_NCBI,3581,IL9R,9606,Homo sapiens
cytokine_NCBI,3609,ILF3,9606,Homo sapiens
cytokine_NCBI,55765,INAVA,9606,Homo sapiens
cytokine_NCBI,3623,INHA,9606,Homo sapiens
cytokine_NCBI,3624,INHBA,9606,Homo sapiens
cytokine_NCBI,3625,INHBB,9606,Homo sapiens
cytokine_NCBI,3626,INHBC,9606,Homo sapiens
cytokine_NCBI,83729,INHBE,9606,Homo sapiens
cytokine_NCBI,3635,INPP5D,9606,Homo sapiens
cytokine_NCBI,3636,INPPL1,9606,Homo sapiens
cytokine_NCBI,3630,INS,9606,Homo sapiens
cytokine_NCBI,3643,INSR,9606,Homo sapiens
cytokine_NCBI,3654,IRAK1,9606,Homo sapiens
cytokine_NCBI,3656,IRAK2,9606,Homo sapiens
cytokine_NCBI,11213,IRAK3,9606,Homo sapiens
cytokine_NCBI,51135,IRAK4,9606,Homo sapiens
cytokine_NCBI,3659,IRF1,9606,Homo sapiens
cytokine_NCBI,3661,IRF3,9606,Homo sapiens
cytokine_NCBI,3662,IRF4,9606,Homo sapiens
cytokine_NCBI,3663,IRF5,9606,Homo sapiens
cytokine_NCBI,3394,IRF8,9606,Homo sapiens
cytokine_NCBI,345611,IRGM,9606,Homo sapiens
cytokine_NCBI,9636,ISG15,9606,Homo sapiens
cytokine_NCBI,83737,ITCH,9606,Homo sapiens
cytokine_NCBI,3672,ITGA1,9606,Homo sapiens
cytokine_NCBI,3676,ITGA4,9606,Homo sapiens
cytokine_NCBI,3683,ITGAL,9606,Homo sapiens
cytokine_NCBI,3684,ITGAM,9606,Homo sapiens
cytokine_NCBI,3687,ITGAX,9606,Homo sapiens
cytokine_NCBI,3688,ITGB1,9606,Homo sapiens
cytokine_NCBI,3689,ITGB2,9606,Homo sapiens
cytokine_NCBI,3691,ITGB4,9606,Homo sapiens
cytokine_NCBI,3695,ITGB7,9606,Homo sapiens
cytokine_NCBI,3699,ITIH3,9606,Homo sapiens
cytokine_NCBI,3700,ITIH4,9606,Homo sapiens
cytokine_NCBI,3702,ITK,9606,Homo sapiens
cytokine_NCBI,3705,ITPK1,9606,Homo sapiens
cytokine_NCBI,3716,JAK1,9606,Homo sapiens
cytokine_NCBI,3717,JAK2,9606,Homo sapiens
cytokine_NCBI,3718,JAK3,9606,Homo sapiens
cytokine_NCBI,3725,JUN,9606,Homo sapiens
cytokine_NCBI,3726,JUNB,9606,Homo sapiens
cytokine_NCBI,3735,KARS1,9606,Homo sapiens
cytokine_NCBI,2648,KAT2A,9606,Homo sapiens
cytokine_NCBI,8850,KAT2B,9606,Homo sapiens
cytokine_NCBI,3738,KCNA3,9606,Homo sapiens
cytokine_NCBI,3751,KCND2,9606,Homo sapiens
cytokine_NCBI,3752,KCND3,9606,Homo sapiens
cytokine_NCBI,3766,KCNJ10,9606,Homo sapiens
cytokine_NCBI,3768,KCNJ12,9606,Homo sapiens
cytokine_NCBI,8645,KCNK5,9606,Homo sapiens
cytokine_NCBI,23028,KDM1A,9606,Homo sapiens
cytokine_NCBI,23135,KDM6B,9606,Homo sapiens
cytokine_NCBI,8570,KHSRP,9606,Homo sapiens
cytokine_NCBI,3805,KIR2DL4,9606,Homo sapiens
cytokine_NCBI,3815,KIT,9606,Homo sapiens
cytokine_NCBI,4254,KITLG,9606,Homo sapiens
cytokine_NCBI,10661,KLF1,9606,Homo sapiens
cytokine_NCBI,10365,KLF2,9606,Homo sapiens
cytokine_NCBI,9314,KLF4,9606,Homo sapiens
cytokine_NCBI,688,KLF5,9606,Homo sapiens
cytokine_NCBI,3820,KLRB1,9606,Homo sapiens
cytokine_NCBI,3821,KLRC1,9606,Homo sapiens
cytokine_NCBI,51348,KLRF1,9606,Homo sapiens
cytokine_NCBI,100431172,KLRF2,9606,Homo sapiens
cytokine_NCBI,22914,KLRK1,9606,Homo sapiens
cytokine_NCBI,9757,KMT2B,9606,Homo sapiens
cytokine_NCBI,3836,KPNA1,9606,Homo sapiens
cytokine_NCBI,23633,KPNA6,9606,Homo sapiens
cytokine_NCBI,3845,KRAS,9606,Homo sapiens
cytokine_NCBI,3875,KRT18,9606,Homo sapiens
cytokine_NCBI,3855,KRT7,9606,Homo sapiens
cytokine_NCBI,144811,LACC1,9606,Homo sapiens
cytokine_NCBI,3902,LAG3,9606,Homo sapiens
cytokine_NCBI,3911,LAMA5,9606,Homo sapiens
cytokine_NCBI,3916,LAMP1,9606,Homo sapiens
cytokine_NCBI,7805,LAPTM5,9606,Homo sapiens
cytokine_NCBI,27040,LAT,9606,Homo sapiens
cytokine_NCBI,3929,LBP,9606,Homo sapiens
cytokine_NCBI,3932,LCK,9606,Homo sapiens
cytokine_NCBI,3934,LCN2,9606,Homo sapiens
cytokine_NCBI,26119,LDLRAP1,9606,Homo sapiens
cytokine_NCBI,51176,LEF1,9606,Homo sapiens
cytokine_NCBI,10637,LEFTY1,9606,Homo sapiens
cytokine_NCBI,7044,LEFTY2,9606,Homo sapiens
cytokine_NCBI,3952,LEP,9606,Homo sapiens
cytokine_NCBI,3953,LEPR,9606,Homo sapiens
cytokine_NCBI,3956,LGALS1,9606,Homo sapiens
cytokine_NCBI,3958,LGALS3,9606,Homo sapiens
cytokine_NCBI,3965,LGALS9,9606,Homo sapiens
cytokine_NCBI,203190,LGI3,9606,Homo sapiens
cytokine_NCBI,55366,LGR4,9606,Homo sapiens
cytokine_NCBI,3976,LIF,9606,Homo sapiens
cytokine_NCBI,3977,LIFR,9606,Homo sapiens
cytokine_NCBI,11027,LILRA2,9606,Homo sapiens
cytokine_NCBI,10859,LILRB1,9606,Homo sapiens
cytokine_NCBI,10288,LILRB2,9606,Homo sapiens
cytokine_NCBI,11006,LILRB4,9606,Homo sapiens
cytokine_NCBI,3985,LIMK2,9606,Homo sapiens
cytokine_NCBI,100131814,LINC00271,9606,Homo sapiens
cytokine_NCBI,100874151,LINC00381,9606,Homo sapiens
cytokine_NCBI,285045,LINC00486,9606,Homo sapiens
cytokine_NCBI,9388,LIPG,9606,Homo sapiens
cytokine_NCBI,9516,LITAF,9606,Homo sapiens
cytokine_NCBI,3998,LMAN1,9606,Homo sapiens
cytokine_NCBI,4000,LMNA,9606,Homo sapiens
cytokine_NCBI,100129725,LOC100129725,9606,Homo sapiens
cytokine_NCBI,100420748,LOC100420748,9606,Homo sapiens
cytokine_NCBI,100420800,LOC100420800,9606,Homo sapiens
cytokine_NCBI,100420885,LOC100420885,9606,Homo sapiens
cytokine_NCBI,116276480,LOC116276480,9606,Homo sapiens
cytokine_NCBI,116276481,LOC116276481,9606,Homo sapiens
cytokine_NCBI,390600,LOC390600,9606,Homo sapiens
cytokine_NCBI,441996,LOC441996,9606,Homo sapiens
cytokine_NCBI,644456,LOC644456,9606,Homo sapiens
cytokine_NCBI,729968,LOC729968,9606,Homo sapiens
cytokine_NCBI,1902,LPAR1,9606,Homo sapiens
cytokine_NCBI,23566,LPAR3,9606,Homo sapiens
cytokine_NCBI,4023,LPL,9606,Homo sapiens
cytokine_NCBI,4026,LPP,9606,Homo sapiens
cytokine_NCBI,116844,LRG1,9606,Homo sapiens
cytokine_NCBI,4035,LRP1,9606,Homo sapiens
cytokine_NCBI,7804,LRP8,9606,Homo sapiens
cytokine_NCBI,4043,LRPAP1,9606,Homo sapiens
cytokine_NCBI,64922,LRRC19,9606,Homo sapiens
cytokine_NCBI,2615,LRRC32,9606,Homo sapiens
cytokine_NCBI,64101,LRRC4,9606,Homo sapiens
cytokine_NCBI,100130733,LRRC70,9606,Homo sapiens
cytokine_NCBI,9209,LRRFIP2,9606,Homo sapiens
cytokine_NCBI,120892,LRRK2,9606,Homo sapiens
cytokine_NCBI,4049,LTA,9606,Homo sapiens
cytokine_NCBI,4050,LTB,9606,Homo sapiens
cytokine_NCBI,56413,LTB4R2,9606,Homo sapiens
cytokine_NCBI,4052,LTBP1,9606,Homo sapiens
cytokine_NCBI,4055,LTBR,9606,Homo sapiens
cytokine_NCBI,4057,LTF,9606,Homo sapiens
cytokine_NCBI,541468,LURAP1,9606,Homo sapiens
cytokine_NCBI,4063,LY9,9606,Homo sapiens
cytokine_NCBI,23643,LY96,9606,Homo sapiens
cytokine_NCBI,4067,LYN,9606,Homo sapiens
