"2056","cell_surface_NCBI"
"2057","cell_surface_NCBI"
"57119","cell_surface_NCBI"
"2060","cell_surface_NCBI"
"51752","cell_surface_NCBI"
"64167","cell_surface_NCBI"
"2064","cell_surface_NCBI"
"2065","cell_surface_NCBI"
"2066","cell_surface_NCBI"
"114625","cell_surface_NCBI"
"10961","cell_surface_NCBI"
"23071","cell_surface_NCBI"
"54465","cell_surface_NCBI"
"51466","cell_surface_NCBI"
"11336","cell_surface_NCBI"
"60412","cell_surface_NCBI"
"10640","cell_surface_NCBI"
"54536","cell_surface_NCBI"
"2137","cell_surface_NCBI"
"7430","cell_surface_NCBI"
"2159","cell_surface_NCBI"
"50848","cell_surface_NCBI"
"2147","cell_surface_NCBI"
"2149","cell_surface_NCBI"
"2150","cell_surface_NCBI"
"2151","cell_surface_NCBI"
"2152","cell_surface_NCBI"
"2153","cell_surface_NCBI"
"2157","cell_surface_NCBI"
"8772","cell_surface_NCBI"
"11124","cell_surface_NCBI"
"83986","cell_surface_NCBI"
"2191","cell_surface_NCBI"
"355","cell_surface_NCBI"
"356","cell_surface_NCBI"
"2194","cell_surface_NCBI"
"10516","cell_surface_NCBI"
"2200","cell_surface_NCBI"
"83953","cell_surface_NCBI"
"2205","cell_surface_NCBI"
"2207","cell_surface_NCBI"
"2208","cell_surface_NCBI"
"8857","cell_surface_NCBI"
"2209","cell_surface_NCBI"
"2210","cell_surface_NCBI"
"2212","cell_surface_NCBI"
"2213","cell_surface_NCBI"
"9103","cell_surface_NCBI"
"2214","cell_surface_NCBI"
"2215","cell_surface_NCBI"
"2217","cell_surface_NCBI"
"9873","cell_surface_NCBI"
"9214","cell_surface_NCBI"
"2219","cell_surface_NCBI"
"115350","cell_surface_NCBI"
"79368","cell_surface_NCBI"
"115352","cell_surface_NCBI"
"83417","cell_surface_NCBI"
"83416","cell_surface_NCBI"
"343413","cell_surface_NCBI"
"84824","cell_surface_NCBI"
"127943","cell_surface_NCBI"
"2241","cell_surface_NCBI"
"10979","cell_surface_NCBI"
"2867","cell_surface_NCBI"
"2243","cell_surface_NCBI"
"2244","cell_surface_NCBI"
"2246","cell_surface_NCBI"
"2255","cell_surface_NCBI"
"2247","cell_surface_NCBI"
"2252","cell_surface_NCBI"
"9982","cell_surface_NCBI"
"2260","cell_surface_NCBI"
"2263","cell_surface_NCBI"
"2261","cell_surface_NCBI"
"2264","cell_surface_NCBI"
"53834","cell_surface_NCBI"
"2266","cell_surface_NCBI"
"2268","cell_surface_NCBI"
"2274","cell_surface_NCBI"
"2316","cell_surface_NCBI"
"2317","cell_surface_NCBI"
"10211","cell_surface_NCBI"
"2319","cell_surface_NCBI"
"2321","cell_surface_NCBI"
"2322","cell_surface_NCBI"
"2323","cell_surface_NCBI"
"2324","cell_surface_NCBI"
"2335","cell_surface_NCBI"
"54874","cell_surface_NCBI"
"2346","cell_surface_NCBI"
"2348","cell_surface_NCBI"
"2350","cell_surface_NCBI"
"2353","cell_surface_NCBI"
"2354","cell_surface_NCBI"
"2308","cell_surface_NCBI"
"50943","cell_surface_NCBI"
"2357","cell_surface_NCBI"
"2358","cell_surface_NCBI"
"2359","cell_surface_NCBI"
"80144","cell_surface_NCBI"
"2492","cell_surface_NCBI"
"10468","cell_surface_NCBI"
"11167","cell_surface_NCBI"
"10272","cell_surface_NCBI"
"2517","cell_surface_NCBI"
"5045","cell_surface_NCBI"
"2523","cell_surface_NCBI"
"2524","cell_surface_NCBI"
"2525","cell_surface_NCBI"
"2526","cell_surface_NCBI"
"2527","cell_surface_NCBI"
"2528","cell_surface_NCBI"
"2529","cell_surface_NCBI"
"2530","cell_surface_NCBI"
"486","cell_surface_NCBI"
"8321","cell_surface_NCBI"
"11211","cell_surface_NCBI"
"7976","cell_surface_NCBI"
"8322","cell_surface_NCBI"
"7855","cell_surface_NCBI"
"8323","cell_surface_NCBI"
"8326","cell_surface_NCBI"
"2550","cell_surface_NCBI"
"9568","cell_surface_NCBI"
"2554","cell_surface_NCBI"
"2562","cell_surface_NCBI"
"2566","cell_surface_NCBI"
"2582","cell_surface_NCBI"
"64409","cell_surface_NCBI"
"2591","cell_surface_NCBI"
"8811","cell_surface_NCBI"
"2597","cell_surface_NCBI"
"2629","cell_surface_NCBI"
"8729","cell_surface_NCBI"
"2642","cell_surface_NCBI"
"2658","cell_surface_NCBI"
"2669","cell_surface_NCBI"
"2674","cell_surface_NCBI"
"2675","cell_surface_NCBI"
"2676","cell_surface_NCBI"
"64096","cell_surface_NCBI"
"26088","cell_surface_NCBI"
"23062","cell_surface_NCBI"
"23163","cell_surface_NCBI"
"2681","cell_surface_NCBI"
"2688","cell_surface_NCBI"
"2690","cell_surface_NCBI"
"2692","cell_surface_NCBI"
"2693","cell_surface_NCBI"
"10755","cell_surface_NCBI"
"2696","cell_surface_NCBI"
"2697","cell_surface_NCBI"
"2703","cell_surface_NCBI"
"2705","cell_surface_NCBI"
"2706","cell_surface_NCBI"
"125111","cell_surface_NCBI"
"342035","cell_surface_NCBI"
"11146","cell_surface_NCBI"
"2740","cell_surface_NCBI"
"9340","cell_surface_NCBI"
"2770","cell_surface_NCBI"
"10020","cell_surface_NCBI"
"2787","cell_surface_NCBI"
"79158","cell_surface_NCBI"
"2798","cell_surface_NCBI"
"2801","cell_surface_NCBI"
"2802","cell_surface_NCBI"
"51125","cell_surface_NCBI"
"57120","cell_surface_NCBI"
"64689","cell_surface_NCBI"
"2806","cell_surface_NCBI"
"2811","cell_surface_NCBI"
"2812","cell_surface_NCBI"
"2813","cell_surface_NCBI"
"51206","cell_surface_NCBI"
"10223","cell_surface_NCBI"
"8733","cell_surface_NCBI"
"151306","cell_surface_NCBI"
"2817","cell_surface_NCBI"
"221914","cell_surface_NCBI"
"2719","cell_surface_NCBI"
"2239","cell_surface_NCBI"
"2262","cell_surface_NCBI"
"10082","cell_surface_NCBI"
"23171","cell_surface_NCBI"
"2852","cell_surface_NCBI"
"170589","cell_surface_NCBI"
"2821","cell_surface_NCBI"
"338328","cell_surface_NCBI"
"2822","cell_surface_NCBI"
"2824","cell_surface_NCBI"
"10457","cell_surface_NCBI"
"2838","cell_surface_NCBI"
"165829","cell_surface_NCBI"
"80045","cell_surface_NCBI"
"11245","cell_surface_NCBI"
"11318","cell_surface_NCBI"
"2861","cell_surface_NCBI"
"2863","cell_surface_NCBI"
"10936","cell_surface_NCBI"
"51704","cell_surface_NCBI"
"222545","cell_surface_NCBI"
"29899","cell_surface_NCBI"
"2885","cell_surface_NCBI"
"26585","cell_surface_NCBI"
"2890","cell_surface_NCBI"
"2891","cell_surface_NCBI"
"2902","cell_surface_NCBI"
"2903","cell_surface_NCBI"
"2904","cell_surface_NCBI"
"2905","cell_surface_NCBI"
"156","cell_surface_NCBI"
"2915","cell_surface_NCBI"
"2916","cell_surface_NCBI"
"2969","cell_surface_NCBI"
"2993","cell_surface_NCBI"
"3001","cell_surface_NCBI"
"3002","cell_surface_NCBI"
"57817","cell_surface_NCBI"
"3038","cell_surface_NCBI"
"26762","cell_surface_NCBI"
"84868","cell_surface_NCBI"
"1839","cell_surface_NCBI"
"10021","cell_surface_NCBI"
"10870","cell_surface_NCBI"
"9843","cell_surface_NCBI"
"3077","cell_surface_NCBI"
"3082","cell_surface_NCBI"
"64399","cell_surface_NCBI"
"3091","cell_surface_NCBI"
"29923","cell_surface_NCBI"
"3092","cell_surface_NCBI"
"148738","cell_surface_NCBI"
"3105","cell_surface_NCBI"
"3106","cell_surface_NCBI"
"3107","cell_surface_NCBI"
"3108","cell_surface_NCBI"
"3109","cell_surface_NCBI"
"3111","cell_surface_NCBI"
"3112","cell_surface_NCBI"
"3113","cell_surface_NCBI"
"3115","cell_surface_NCBI"
"3117","cell_surface_NCBI"
"3118","cell_surface_NCBI"
"3119","cell_surface_NCBI"
"3120","cell_surface_NCBI"
"3122","cell_surface_NCBI"
"3123","cell_surface_NCBI"
"3125","cell_surface_NCBI"
"3126","cell_surface_NCBI"
"3127","cell_surface_NCBI"
"3133","cell_surface_NCBI"
"3134","cell_surface_NCBI"
"3135","cell_surface_NCBI"
"3136","cell_surface_NCBI"
"81502","cell_surface_NCBI"
"3159","cell_surface_NCBI"
"3146","cell_surface_NCBI"
"3161","cell_surface_NCBI"
"3192","cell_surface_NCBI"
"3208","cell_surface_NCBI"
"3249","cell_surface_NCBI"
"10855","cell_surface_NCBI"
"60495","cell_surface_NCBI"
