"ucsc","entrezgene_id"
"uc010rub.2","642623"
"uc010sjq.2","341346"
"uc010tjm.1","79587"
"uc010vxq.2","125170"
"uc010xcf.1","252884"
"uc010xtm.3","342892"
"uc010ylp.2","9784"
"uc010ylw.3","84450"
"uc010zmg.3","1144"
"uc011bwp.2","100287364"
"uc011deb.1","285627"
"uc011kip.1",NA
"uc011kpd.2",NA
"uc011krf.1","100134713"
"uc011kxw.2","57604"
"uc011lbk.3","9070"
"uc011ljt.2","619434"
"uc011lpi.2","56656"
"uc011mac.2","9649"
"uc011nam.2","8623"
"uc021opw.1","388650"
"uc021pjo.1",NA
"uc021qkf.1","51259"
"uc021rdy.1","144717"
"uc021rft.1","91574"
"uc021rgn.1","92293"
"uc021rix.1","100507240"
"uc021sgd.1","100128714"
"uc021tck.1","124401"
"uc021tcu.1",NA
"uc021tns.1","8386"
"uc021tns.1","653166"
"uc021txj.1","100505782"
"uc021uka.1",NA
"uc021ulh.1","643542"
"uc021uum.1","348303"
"uc021wxz.1","1605"
"uc021wze.1",NA
"uc021xdg.1","100302204"
"uc021xiu.1",NA
"uc021xjd.1","100507391"
"uc021xll.1",NA
"uc021xlm.1","728373"
"uc021xln.1","728379"
"uc021xlp.1","728393"
"uc021xlq.1","728400"
"uc021xlr.1","728405"
"uc021xoo.1",NA
"uc021xrz.1","4717"
"uc021xsi.1",NA
"uc021xxx.1","2690"
"uc021yfz.1","91975"
"uc021yrx.1","257202"
"uc022bai.1",NA
"uc022bib.1","140803"
"uc022bkv.1",NA
"uc031pos.1","100874054"
"uc031ppo.1","7170"
"uc031puq.1","414197"
"uc031qjv.1","80196"
"uc031qkr.1","100874182"
"uc031qll.1","100861554"
"uc031qlu.1","100861552"
"uc031qtd.1","283692"
"uc031qyb.1","101559451"
"uc031rai.1","100533177"
"uc031rna.1",NA
"uc031rue.1","7335"
"uc031rzu.1","100847079"
"uc031sbu.1","100885796"
"uc031sdr.1","728419"
"uc031sft.1","728040"
"uc031src.1","100874353"
"uc031sxe.1",NA
"uc031syr.1","80228"
"uc001aio.1",NA
"uc001apb.3","50651"
"uc001bab.2","23400"
"uc001beb.3","50809"
"uc001bft.2","9923"
"uc001bmd.4","55057"
"uc001bxp.3","127540"
"uc001dbw.3",NA
"uc001dsh.1","391059"
"uc001dxy.2","83873"
"uc001eej.3","101928846"
"uc001ezp.3","7062"
"uc001fhm.3","54344"
"uc001hfe.1","55432"
"uc001hia.4","55733"
"uc001hvk.1","80003"
"uc001hwh.3","101927787"
"uc001hzl.4","200150"
"uc001jbk.1","220980"
"uc001jka.1","11130"
"uc001ksy.1",NA
"uc001ktd.1","27343"
"uc001lil.3","283038"
"uc001lmg.2","10844"
"uc001lua.3","440023"
"uc001luk.3","4046"
"uc001mnv.1","117196"
"uc001oxi.1","100506127"
"uc001pfi.1","101929295"
"uc001plo.1","399949"
"uc001qlr.1",NA
"uc001rck.1","440087"
"uc001rjq.2","100506660"
"uc001rsc.1","677794"
"uc001ruy.2","7009"
"uc001sja.3","6821"
"uc001tcd.2","574028"
"uc001tvk.1","100506465"
"uc001unm.3","53342"
"uc001uov.2","55504"
"uc001uva.3","5983"
"uc001uxv.1","101929140"
"uc001vdo.1","8847"
"uc001vih.1",NA
"uc001vxw.4","283"
"uc001wri.3",NA
"uc001wvd.3","100288846"
"uc001xop.3","641372"
"uc001ydj.3","145264"
"uc001ymn.3","100131366"
"uc001ymv.1","677811"
"uc001zao.1","100033822"
"uc001zrw.3","9677"
"uc002asi.1","145837"
"uc002awb.2","100287616"
"uc002ayg.4","1198"
"uc002bsu.1",NA
"uc002cjg.3","124093"
"uc002cns.1","677844"
"uc002cxc.1",NA
"uc002dss.3","552900"
"uc002dxb.3","552900"
"uc002dxb.3","654483"
"uc002eoa.1","677830"
"uc002gcm.3","339166"
"uc002gng.1","7566"
"uc002hgh.3","4763"
"uc002hjo.1","692076"
"uc002ipq.1","255061"
"uc002jeb.3","677842"
"uc002jiv.3","400618"
"uc002jrf.1","8877"
"uc002jzu.2","146705"
"uc002kng.1","400643"
"uc002kss.3",NA
"uc002kwi.4","1825"
"uc002lsi.1",NA
"uc002mej.1","5990"
"uc002nra.3","101929144"
"uc002obt.2","115703"
"uc002oei.3","101927599"
"uc002ped.1","93429"
"uc002pfc.1","100506068"
"uc002qbi.2","317701"
"uc002rlb.4","84450"
"uc002say.3","84542"
"uc002siu.4","26056"
"uc002teh.3","3987"
"uc002vyk.4","9759"
"uc002wgk.1","677831"
"uc002wmy.1",NA
"uc002wxo.3","23509"
"uc002xfk.3","101926987"
"uc002xqz.3","4318"
"uc002ydl.3","11054"
"uc002yfp.1","26205"
"uc002yni.3","193629"
"uc002zhp.2","54039"
"uc003ajp.1","6525"
"uc003atl.1","101927051"
"uc003awd.3",NA
"uc003brl.3","101927416"
"uc003bzm.1","64145"
"uc003chp.1","9940"
"uc003chu.3","30"
"uc003ckz.5","22906"
"uc003cnc.4","285343"
"uc003csj.3","820"
"uc003cxd.1","100132677"
"uc003dpw.3","100131827"
"uc003dth.2","1295"
"uc003ekf.3","8607"
"uc003emy.4","23023"
"uc003fvw.1",NA
"uc003fxu.3","622"
"uc003gix.3","7466"
"uc003gqn.1",NA
"uc003hdc.1","101927237"
"uc003ihi.2","641364"
"uc003iux.1",NA
"uc003jtu.3","64105"
"uc003khq.2","83734"
"uc003kso.3","340069"
"uc003lav.3",NA
"uc003nas.2","54438"
"uc003nlp.1",NA
"uc003nsr.4","54535"
"uc003nty.1","692233"
"uc003oaz.3","63940"
"uc003oin.3",NA
"uc003onn.3","55633"
"uc003ovf.2","93643"
"uc003phi.3","1915"
"uc003prn.1","100422737"
"uc003qlu.1",NA
"uc003qnj.3","135250"
"uc003qrr.3","94120"
"uc003qse.1",NA
"uc003slj.1",NA
"uc003tdp.1","27241"
"uc003tsi.1","101928401"
"uc003ugw.1",NA
"uc003usy.1","407014"
"uc003vhh.1",NA
"uc003vin.3","7982"
"uc003vjm.1","54556"
"uc003vjt.4","79974"
"uc003vqr.1","100506881"
"uc003vup.3","56829"
"uc003wmg.2","155435"
"uc003wtj.3",NA
"uc003znn.1","677776"
"uc004aiu.1","100507540"
"uc004aus.1",NA
"uc004bsl.1",NA
"uc004bzh.1","401554"
"uc004dja.1","6758"
"uc004ebb.3","728656"
"uc004era.4","57481"
"uc004ere.1","100303728"
"uc004esi.1",NA
"uc009xdz.2","9015"
"uc009xez.2","84033"
"uc010cet.2",NA
"uc010dnl.2","498"
"uc010efs.2","126231"
"uc010gab.1","642636"
"uc010ghp.3","2139"
"uc010gnk.3","257203"
"uc010hvg.1",NA
"uc010iro.2","80817"
"uc010jaf.1","167153"
"uc010kee.2","345895"
"uc010kkm.3","1235"
"uc010myx.2","140459"
"uc010nfx.2","7543"
"uc010ole.1","149478"
"uc010opc.2","9829"
"uc010otf.2","7813"
"uc010pee.3","27173"
"uc010pwu.1","27185"
"uc010qbq.1","55176"
"uc010qnp.2","3416"
"uc010qyr.2","79324"
"uc010qzi.2","340980"
"uc010rdd.2","3939"
"uc010vqp.1","124997"
"uc010xfl.2","26251"
"uc010ydp.2","81856"
"uc010ygl.1","147949"
"uc010zce.2","3760"
"uc011agk.3","23786"
"uc011bhs.2","79669"
"uc011bmt.1","389152"
"uc011buo.2","89782"
"uc011cdj.2","55008"
"uc011dtc.2","5467"
"uc011kth.3","441294"
"uc011lnv.2",NA
"uc011lvo.2","138802"
"uc011lyg.2","7185"
"uc011mhs.1","8228"
"uc011mty.2","23439"
"uc021opl.1",NA
"uc021oqf.1","440594"
"uc021pbr.1",NA
"uc021qjf.1","29015"
"uc021qwj.1",NA
"uc021sbg.1",NA
"uc021sbr.1",NA
"uc021tmx.1","9501"
"uc021ual.1",NA
"uc021ubs.1","100616408"
"uc021ucf.1","693220"
"uc021uxv.1","3276"
"uc021vfj.1","109617012"
"uc021vhm.1","100500850"
"uc021vju.1",NA
"uc021vmr.1","10018"
"uc021wct.1","51282"
"uc021woi.1",NA
"uc021wsl.1",NA
"uc021xje.1",NA
"uc021xkl.1","152877"
"uc021xkx.1",NA
"uc021xne.2","401124"
"uc021xpd.1","441025"
"uc021yce.1",NA
"uc021ych.1","100505678"
"uc021yeb.1",NA
"uc021yee.1",NA
"uc021yfy.1","91975"
"uc021zdj.1","2898"
"uc021zeo.1","643623"
"uc021zhf.1",NA
"uc022adt.1","109616964"
"uc022alv.1",NA
"uc022azc.1",NA
"uc022bbi.1",NA
"uc022bhj.1",NA
"uc022bjo.1","286370"
"uc031pqk.1","112770"
"uc031psk.1","29920"
"uc031ptn.1","22931"
"uc031rmg.1","84335"
"uc031rsa.1","339768"
"uc031rse.1","3704"
"uc031sil.1","10016"
"uc031skd.1","8507"
"uc031sle.1","26249"
"uc031tbe.1","101410533"
"uc031tel.1","83744"
"uc001aoa.3",NA
"uc001aqx.4","23095"
"uc001awc.1","101927417"
"uc001bun.2","149069"
"uc001bza.3","23154"
"uc001cml.3","94163"
"uc001czt.1","101926964"
"uc001ddh.2","57708"
"uc001dzl.1","64783"
"uc001ijr.2","80760"
"uc001itl.3","84930"
"uc001jca.3",NA
"uc001kgh.3","439996"
"uc001kgp.2","53354"
"uc001kgx.1",NA
"uc001lri.3","79751"
"uc001lst.2","161"
"uc001luj.3","4046"
"uc001lxi.1","100852407"
"uc001mgq.1","619562"
"uc001mgr.1","677826"
"uc001mnu.3","117195"
"uc001odr.1","283130"
"uc001oqe.1","100874198"
"uc001pao.4","55863"
"uc001plh.1","5450"
"uc001pqi.1","51092"
"uc001prh.1","57453"
"uc001qed.4","84623"
"uc001qya.1","101928100"
"uc001rpj.2","55089"
"uc001rre.2","5213"
"uc001skp.4","93058"
"uc001sqz.1","338811"
"uc001sxk.4","84698"
"uc001tga.3","317"
"uc001tvy.3","100287569"
"uc001two.2","283455"
"uc001wvi.4","4253"
"uc001wwt.4","55172"
"uc001xxq.3","400236"
"uc001yet.1",NA
"uc001yoh.1","145216"
"uc001zuy.3","90525"
"uc002adz.1","145783"
"uc002apm.2","84465"
"uc002bta.1",NA
"uc002cfm.4","4350"
"uc002cjn.1","84264"
"uc002col.1","4913"
"uc002dgn.3","57020"
"uc002dvv.1","83723"
"uc002dwk.1","6911"
"uc002fgs.3",NA
"uc002fon.1","100128881"
"uc002gku.1","399512"
"uc002grj.3","10400"
"uc002hcl.2","26773"
"uc002jds.1","6329"
"uc002jtz.3",NA
"uc002kgg.1","146712"
"uc002krz.3",NA
"uc002ktb.3","284233"
"uc002lds.1","26791"
"uc002lki.2","79839"
"uc002lmy.1","374868"
"uc002lvd.1",NA
"uc002mdn.3",NA
"uc002mre.2","64748"
"uc002mxh.1","65249"
"uc002nfi.3","4650"
"uc002nhy.3","3594"
"uc002oea.4","84924"
"uc002pjt.3","56848"
"uc002rby.3","100499171"
"uc002rey.2","9540"
"uc002rgf.3","1788"
"uc002rjr.3","4358"
"uc002rtk.3","51626"
"uc002rur.1","400952"
"uc002sge.1","400960"
"uc002sov.3","129293"
"uc002sov.3","105374836"
"uc002taj.1","150577"
"uc002vbj.3","619569"
"uc002vfn.1","646324"
"uc002wfc.3","55968"
"uc002wja.3","6614"
"uc002wlc.3","9770"
"uc002wox.3","140733"
"uc002wqn.3",NA
"uc002wvk.3","284801"
"uc002wxk.2","9777"
"uc002yds.2","11083"
"uc002zhm.2","6573"
"uc003aay.1","2678"
"uc003bda.1","267020"
"uc003crr.4","22907"
"uc003czx.3","8692"
"uc003dby.3","10039"
"uc003dku.1","101929238"
"uc003fla.3","23200"
"uc003gnl.2","132864"
"uc003hbs.1","10606"
"uc003hry.1","285512"
"uc003ijt.3",NA
"uc003jjb.3","134218"
"uc003kew.1","677828"
"uc003kfp.1","10184"
"uc003kis.3",NA
"uc003kpt.1","654322"
"uc003ldg.3","26785"
"uc003lxy.1",NA
"uc003nux.1","259197"
"uc003oqn.3","116113"
"uc003pei.3","51557"
"uc003ssz.3","1607"
"uc003suv.4","340273"
"uc003tbs.1","11185"
"uc003tbt.3",NA
"uc003tnu.1",NA
"uc003tws.1","378108"
"uc003udv.1","57414"
"uc003uhs.1","101927356"
"uc003ulu.1","889"
"uc003vvq.1","84255"
"uc003vvz.3","90956"
"uc003vwn.2","494551"
"uc003wsq.1","157273"
"uc003wwo.1",NA
"uc003xco.1",NA
"uc003xdj.3","100507156"
"uc003xlc.3","23259"
"uc003yby.2","619279"
"uc003zef.1","340385"
"uc003zet.3","7564"
"uc003zrg.1","138474"
"uc004ami.1",NA
"uc004auf.2","138639"
"uc004bhu.3","5998"
"uc004bya.1",NA
"uc004coa.3","79813"
"uc004eic.1","51566"
"uc004fah.1","26787"
"uc009wdi.1","26782"
"uc009xlf.2","1326"
"uc009xmh.1","3185"
"uc009ywf.1","692072"
"uc009zcp.3","9743"
"uc009zvd.2","121642"
"uc009zwt.1","144742"
"uc010acb.2","57511"
"uc010dbp.2","146956"
"uc010ekk.1","24139"
"uc010fgr.1","692225"
"uc010flg.1","80775"
"uc010fmd.2","79595"
"uc010ftb.2","843"
"uc010ftg.3","130540"
"uc010gbi.3","29058"
"uc010gmv.3","861"
"uc010gmv.3","100506403"
"uc010idu.1","441009"
"uc010jat.1",NA
"uc010lly.2","23534"
"uc010miw.1","100048912"
"uc010nah.3","26820"
"uc010ovt.2","2946"
"uc010psm.2","3664"
"uc010qoc.2","1558"
"uc010qvc.2","10844"
"uc010rzo.2","7007"
"uc010rzo.2","116804918"
"uc010sys.2","387885"
"uc010tid.1","144776"
"uc010ukp.1","80072"
"uc010xck.2",NA
"uc010yof.2","90411"
"uc011bmy.2","5947"
"uc011lki.2","1936"
"uc011lzd.2","392391"
"uc011lze.2","392392"
"uc011mdi.1","11094"
"uc011mem.1","20"
"uc011mhr.1","8228"
"uc021oku.1","100128071"
"uc021okx.1",NA
"uc021onb.1","100507423"
"uc021onz.1",NA
"uc021pbf.1","164118"
"uc021pnp.1",NA
"uc021prs.1",NA
"uc021qjh.1","219537"
"uc021qzt.1",NA
"uc021rbr.1",NA
"uc021rcl.1",NA
"uc021tjr.1",NA
"uc021txi.1","100505753"
"uc021ujb.2","284260"
"uc021une.1","126282"
"uc021utl.1","388536"
"uc021vyx.1","401039"
"uc021vyz.1","100616493"
"uc021vzg.1","3069"
"uc021wew.1",NA
"uc021wgg.1","7165"
"uc021wgv.1","103504731"
"uc021xdq.1","339122"
"uc021xkn.1","401115"
"uc021xld.1","100129931"
"uc021xlo.1","728386"
"uc021xqk.1","54790"
"uc021xri.1",NA
"uc021yco.1",NA
"uc021yed.1","9542"
"uc021zyx.1","3955"
"uc022adj.1","401337"
"uc022aqs.1",NA
"uc031pur.1","414208"
"uc031qec.1","100132078"
"uc031qle.1","100874188"
"uc031qzg.1","100874018"
"uc031rjk.1","90592"
"uc031rrj.1","130617"
"uc031rrq.1","56947"
"uc031rrz.1","140739"
"uc031rsd.1","3420"
"uc031taa.1","401447"
"uc031taf.1","645836"
"uc001abu.1",NA
"uc001bbe.1",NA
"uc001chw.2","64175"
"uc001fgh.1","80308"
"uc001gej.4","919"
"uc001gzy.1","677843"
"uc001hka.3","90806"
"uc001icj.1","7678"
"uc001ihd.1","100507059"
"uc001jjl.3",NA
"uc001jtm.3",NA
"uc001kbe.2","642361"
"uc001ksk.3","84445"
"uc001kzv.3","64429"
"uc001llc.1","282974"
"uc001lpe.1","59307"
"uc001mfk.1","8495"
"uc001mmg.3","55553"
"uc001nvw.1","9299"
"uc001oce.1","116071"
"uc001ohe.1","64837"
"uc001oov.3","26579"
"uc001qtz.1","50856"
"uc001rlq.3",NA
"uc001ssu.1","8091"
"uc001tma.3",NA
"uc001ube.4","338799"
"uc001vca.3",NA
"uc001vii.1","144766"
"uc001wox.3","196883"
"uc001wti.3","253959"
"uc001xta.1","102724190"
"uc001ybe.2","3705"
"uc002cqr.3","752014"
"uc002dcf.3","101927348"
"uc002dch.3","57496"
"uc002dra.4","11273"
"uc002epz.3","146223"
"uc002eua.1","81577"
"uc002fbh.4","55565"
"uc002gqf.1","692106"
"uc002gve.4","22905"
"uc002iiy.1","201176"
"uc002irh.3",NA
"uc002kav.1","83882"
"uc002lfq.1","284254"
"uc002lgd.1",NA
"uc002mkb.1","4670"
"uc002mse.1","84337"
"uc002nhq.1","26780"
"uc002nrk.4",NA
"uc002oeq.1","163081"
"uc002otl.4","1954"
"uc002ptj.3","284365"
"uc002pwt.3","27181"
"uc002qou.3","400720"
"uc002sal.1","400957"
"uc002tls.2","130355"
"uc002top.3","4648"
"uc002tuv.1","100507600"
"uc002twk.3","5000"
"uc002ung.3","285025"
"uc002vor.1",NA
"uc002vrg.3","9290"
"uc002vwo.2","1293"
"uc002vzg.3","285193"
"uc002weg.1","83541"
"uc002wgq.4","3420"
"uc002wig.3","83959"
"uc002wkc.3","80025"
"uc002wqk.3","57325"
"uc002wtb.3","63908"
"uc002xie.3","388796"
"uc002ylk.3","54072"
"uc002ytr.4","114036"
"uc002zbi.3","54020"
"uc002zcw.3","875"
"uc002zdn.4","8566"
"uc002zdu.2","284837"
"uc002zhh.1","378832"
"uc003adi.3","100507657"
"uc003adv.1","11200"
"uc003bhj.4","150384"
"uc003cdz.1","100996624"
"uc003cfy.4","10015"
"uc003chl.3","50853"
"uc003dqh.1","105377180"
"uc003ebh.2","693153"
"uc003fgf.3","100128164"
"uc003fog.3","131408"
"uc003gso.3","116984"
"uc003hdf.3","26228"
"uc003ima.1","8944"
"uc003imn.3","100505685"
"uc003irr.1","91351"
"uc003isj.2","1182"
"uc003jmf.1","619564"
"uc003kep.1","170591"
"uc003kyv.3","6932"
"uc003mcf.3","153222"
"uc003nqy.3","8449"
"uc003oat.2","177"
"uc003ogj.2","100507584"
"uc003pce.3","101927189"
"uc003pcm.1","389400"
"uc003tky.1",NA
"uc003uar.1","9569"
"uc003vhr.4","102724434"
"uc003vra.4","91584"
"uc003wjl.1","136371"
"uc003wll.1",NA
"uc003wmb.3","2020"
"uc003wxa.3","4481"
"uc003wzr.3","11178"
"uc003xcw.1","286059"
"uc003xyw.3","2138"
"uc003yep.3",NA
"uc003yqw.3","654463"
"uc003yui.1","10397"
"uc003zpq.1","441389"
"uc004bju.1","100128505"
"uc004bpx.3","79109"
"uc004cas.1",NA
"uc004dbo.1","677773"
"uc004els.2","286436"
"uc004ery.1","26779"
"uc004fgt.1","50814"
"uc009vwk.1","728621"
"uc009wbu.1","26805"
"uc009wwp.1","84614"
"uc009xpf.1","219790"
"uc009zdg.1","89944"
"uc009zfl.1","5777"
"uc009zxi.1","338799"
"uc010azu.1","89839"
"uc010brs.1",NA
"uc010bva.3","2072"
"uc010cft.3","197258"
"uc010cpg.1","26800"
"uc010dmi.3","8715"
"uc010egh.2","22933"
"uc010fxl.3","11262"
"uc010hes.3","23180"
"uc010hfu.3","152189"
"uc010hqc.3","285335"
"uc010iok.1","57484"
"uc010jze.3",NA
"uc010ksa.1","23353"
"uc010mjd.2","158035"
"uc010nnn.2","695"
"uc010ovy.2","9122"
"uc010pns.2","3140"
"uc010psr.2","55733"
"uc010qdk.2","10006"
"uc010rcg.1","27122"
"uc010rkg.2",NA
"uc010snl.3","6334"
"uc010sud.2","4659"
"uc010tte.2","55218"
"uc010vqe.2","64359"
"uc010wav.1","83871"
"uc011anv.1","11144"
"uc011azm.1","7433"
"uc011bcb.1","494337"
"uc011dje.2","9972"
"uc011dnh.1",NA
"uc011dvy.2","860"
"uc011kpw.2","340351"
"uc011kyo.2","55790"
"uc011lek.2","444"
"uc011mdl.2","9719"
"uc011mvj.2","347475"
"uc021qkn.1",NA
"uc021qmf.1",NA
"uc021qqc.1",NA
"uc021qqh.1",NA
"uc021rfs.1","100507091"
"uc021ryx.1","4287"
"uc021tio.1","6530"
"uc021tjk.1",NA
"uc021uky.1","90701"
"uc021ulo.1","339298"
"uc021utm.1","388536"
"uc021vdq.1","8462"
"uc021vmq.1","10018"
"uc021vyy.1","100616397"
"uc021wab.1","55317"
"uc021wav.1",NA
"uc021wsk.1",NA
"uc021wwj.1",NA
"uc021wym.1","100775107"
"uc021xsd.1","4717"
"uc021xst.1",NA
"uc021xui.1",NA
"uc021ydc.1","401207"
"uc021zfi.1",NA
"uc022aaz.1","644150"
"uc022aba.1","84725"
"uc022ajs.1",NA
"uc022ayz.1","203111"
"uc022bbd.1","100750225"
"uc022bqg.1","100129722"
"uc022cdc.1",NA
"uc022cdz.1",NA
"uc031pnh.1","2135"
"uc031pzx.1","9537"
"uc031qgx.1","100874249"
"uc031ren.1","100996291"
"uc031ruo.1",NA
"uc031ryq.1","100874028"
"uc031ryq.1","101927829"
"uc031saq.1","100874037"
"uc031skq.1","85480"
"uc031sqx.1","100271873"
"uc031tab.1","645402"
"uc031ted.1","7763"
"uc031tfs.1","90120"
"uc001buj.3","200081"
"uc001bwn.3",NA
"uc001bxa.1",NA
"uc001bzn.1","192669"
"uc001cdj.2","728448"
"uc001eze.3","109729141"
"uc001ezm.1",NA
"uc001fvj.1","729867"
"uc001fwd.2","114836"
"uc001gef.3","5451"
"uc001hno.3","64853"
"uc001hwj.2","100506810"
"uc001idt.1","391190"
"uc001ige.3","22884"
"uc001isl.1","101929052"
"uc001ixc.1","8829"
"uc001jsz.2","54788"
"uc001jta.2","54788"
"uc001ken.3","728190"
"uc001lfb.1","283089"
"uc001lhr.3","4942"
"uc001lsj.1","7106"
"uc001ltu.1","387264"
"uc001ltv.3","440021"
"uc001mib.2","81846"
"uc001nkt.1",NA
"uc001nxm.3","10313"
"uc001omv.1",NA
"uc001ova.3",NA
"uc001pqu.3","257160"
"uc001qdo.1","114609"
"uc001qim.1",NA
"uc001qzl.2",NA
"uc001qzq.1","259289"
"uc001qzq.1","259291"
"uc001tdb.1","101928731"
"uc001tnb.3","9733"
"uc001trq.1","84329"
"uc001ulb.3","2802"
"uc001urc.1","619499"
"uc001vdc.3","51131"
"uc001wds.1","105370401"
"uc001wgw.4","122704"
"uc001xin.3","2530"
"uc001xmh.1","101928075"
"uc001ywl.3","791115"
"uc002axa.1","342096"
"uc002ckm.1",NA
"uc002dzh.1","677813"
"uc002ewe.3","146198"
"uc002faj.1",NA
"uc002fbc.1","692111"
"uc002fjt.1","100506581"
"uc002fmz.1",NA
"uc002fuy.1","23277"
"uc002gam.3","388324"
"uc002gii.2","7157"
"uc002gnf.3","1770"
"uc002gut.2","125206"
"uc002ips.1","255061"
"uc002jaz.1","81033"
"uc002jzw.1",NA
"uc002kek.1","101929511"
"uc002kvj.1","729950"
"uc002llp.1","55748"
"uc002lsr.1","10297"
"uc002lxo.3","4782"
"uc002mae.3","84954"
"uc002mra.2","374882"
"uc002niz.3","170463"
"uc002nrw.1","148189"
"uc002nzf.1","100128682"
"uc002oar.2","2116"
"uc002ofv.3","101927667"
"uc002oyk.1","7768"
"uc002pnx.3","2323"
"uc002pst.3","84258"
"uc002pwi.1","125875"
"uc002pxl.4","147650"
"uc002pyt.1","90321"
"uc002qnk.1",NA
"uc002qqg.3","79818"
"uc002qsg.3","503538"
"uc002qzn.1","9270"
"uc002ruy.3","90423"
"uc002rvj.1","100134259"
"uc002sne.1",NA
"uc002snk.1","84141"
"uc002ttj.3",NA
"uc002tuy.3","7852"
"uc002vms.1",NA
"uc002vqw.1","151475"
"uc002vrv.1","654321"
"uc002wko.2","54498"
"uc002wtc.3","63908"
"uc002ynp.1","571"
"uc002ypo.3","677846"
"uc002yuh.3","861"
"uc002yuh.3","100506403"
"uc002zos.2","25786"
"uc002zza.4","1652"
"uc002zza.4","100037417"
"uc003adp.4","23331"
"uc003cie.2","100128640"
"uc003cxn.1","9807"
"uc003daf.1","11186"
"uc003dcn.3","84836"
"uc003dda.2","54106"
"uc003ddf.4","132160"
"uc003dfh.1","692109"
"uc003dxe.1",NA
"uc003emf.2","677797"
"uc003esn.3","80321"
"uc003fbt.4","51319"
"uc003gzq.1","677810"
"uc003hum.2","100507053"
"uc003irc.3","11275"
"uc003iua.1","11086"
"uc003iui.3","101928590"
"uc003jge.1",NA
"uc003jib.1","81792"
"uc003koe.4","23262"
"uc003lid.3","56136"
"uc003lxo.2","153830"
"uc003nck.3","63971"
"uc003nme.3","81797"
"uc003nru.3","780"
"uc003okz.2","2289"
"uc003ori.3","25862"
"uc003pan.2","4172"
"uc003pyv.2","3298"
"uc003qhm.3","116379"
"uc003qql.2","49861"
"uc003qwr.2","64094"
"uc003sjz.1","2852"
"uc003slv.1","4521"
"uc003uil.3","9988"
"uc003umg.3","54809"
"uc003uzj.3","80228"
"uc003vwp.1","50831"
"uc003weq.3","27010"
"uc003wgp.3","155066"
"uc003whg.3",NA
"uc003xtb.1",NA
"uc003yig.1","26775"
"uc003zqp.3",NA
"uc004aks.3","23230"
"uc004aok.1","60560"
"uc004bkh.2","55755"
"uc004cbr.1","64794"
"uc004cjg.1","100131193"
"uc004dcq.1","1756"
"uc004diz.1","6758"
"uc004dlc.2","10245"
"uc004dug.2","90736"
"uc004ejr.3",NA
"uc004fjl.2","393"
"uc004fou.1","6473"
"uc009xte.1","728130"
"uc009yge.3","692223"
"uc009zel.1",NA
"uc010cmk.2","8741"
"uc010cml.1","26781"
"uc010czt.3","7343"
"uc010enb.1","26816"
"uc010eqk.3","90338"
"uc010fal.2","344387"
"uc010fqt.1","7456"
"uc010gwn.3","10738"
"uc010hpq.3","344595"
"uc010hwo.3","55892"
"uc010ihr.3","54490"
"uc010jau.2","1462"
"uc010lko.2","154860"
"uc010lru.3",NA
"uc010nkv.3","347517"
"uc010paz.2","730262"
"uc010pws.1","27185"
"uc010qdj.2","10006"
"uc010qeu.2","57209"
"uc010qoa.2","1558"
"uc010qsq.1","57698"
"uc010qzn.2","390075"
"uc010ran.2","23647"
"uc010sdl.2","6540"
"uc010spn.2","390327"
"uc010tlo.2","643382"
"uc010vgp.1","124460"
"uc010vuh.2","55135"
"uc010wcf.1","5892"
"uc010wnh.1","1353"
"uc010xee.1","23327"
"uc010zdc.2","10170"
"uc010zjx.1","151306"
"uc010zls.2","8452"
"uc011ald.1","23762"
"uc011bdp.2","7866"
"uc011bpy.2","57552"
"uc011cpd.2","2668"
"uc011djr.1","9856"
"uc011dme.2","80862"
"uc011kdb.2","5260"
"uc011kma.1","115253422"
"uc011krh.1","285962"
"uc011kwo.1",NA
"uc011lyy.2","158131"
"uc011mbx.1","57720"
"uc021ool.1","3953"
"uc021pdu.1","8490"
"uc021pok.1",NA
"uc021pov.1","220930"
"uc021pxx.1",NA
"uc021qea.1",NA
"uc021qgj.1",NA
"uc021qst.1","65125"
"uc021uqd.1",NA
"uc021vjz.1",NA
"uc021vtq.1",NA
"uc021wbl.1","84532"
"uc021wbn.1","724033"
"uc021wlw.1",NA
"uc021wmf.1",NA
"uc021wpv.1","164668"
"uc021wqh.1","440829"
"uc021wzx.1",NA
"uc021xcu.1",NA
"uc021xeb.1","131870"
"uc021zfx.1","345930"
"uc021zij.1","4301"
"uc022auz.1",NA
"uc022biz.1","257019"
"uc022bxj.1",NA
"uc022ceu.1","2273"
"uc031pne.1","100873932"
"uc031pyy.1","493900"
"uc031qdb.1","100873989"
"uc031qjs.1","8638"
"uc031sdg.1","100287144"
"uc031snc.1","414778"
"uc031swo.1",NA
"uc031sxm.1",NA
"uc001aei.2","54973"
"uc001aii.2",NA
"uc001akj.3","27237"
"uc001akr.3","7161"
"uc001aon.3","8863"
"uc001atz.1","677882"
"uc001atz.1","677885"
"uc001auf.3","343066"
"uc001aum.1","65122"
"uc001awb.2","114827"
"uc001axs.2","27129"
"uc001axt.3","1187"
"uc001bay.3","5081"
"uc001bdt.1","400745"
"uc001bjd.3","90529"
"uc001bxh.1","1912"
"uc001bxu.4","2709"
"uc001caj.1","55194"
"uc001cdq.1","84618"
"uc001cgg.3","407031"
"uc001chg.3","22887"
"uc001cip.2","149465"
